,image,xmin,ymin,xmax,ymax,label
88,b7f67bf108faf196.jpg,44.0,80.0,824.0,678.0,Doughnut
89,59c76ff58388079d.jpg,120.0,212.0,621.0,723.0,Doughnut
90,bb28142e4ff04956.jpg,48.0,371.0,550.0,648.0,Doughnut
91,1573012822.445001_0359_3.jpg,281.415827338129,190.802877697842,400.391366906475,276.995683453237,egg
92,ee5e5e2140b0d997.jpg,0.0,166.0,1023.0,767.0,Doughnut
93,75b58307120265e8.jpg,252.0,233.0,593.0,461.0,Sandwich
94,7e08401cdf8b16d4.jpg,0.0,0.0,667.0,471.0,Sandwich
95,sandwich_100.jpg,198.682152720786,110.587587135388,500.0,280.332570511843,Sandwich
96,1578976328.983514_0060_3.jpg,271.102158273381,207.746762589928,393.392805755396,339.614388489209,egg
97,8fc60b3ae7e03ba0.jpg,435.0,483.0,472.0,509.0,Doughnut
98,sri%20lankan%20rolls_139.jpg,527.763005257047,9.54375467897592,1740.47004538856,923.964865755085,roll
99,1639337c67356480.jpg,0.0,428.0,984.0,886.0,Hamburger
100,samosa_118.png,237.792619085678,375.60015752566,567.047034846547,703.651365771951,samosa
101,samosa_101.jpg,236.461582157817,172.241473750886,492.784341393194,376.355255772277,samosa
102,sri%20lankan%20patis_102.jpg,297.480022435624,1619.30026982036,1493.82803840169,2876.51474186376,patties
103,0G1QP.jpg,111.571005286494,151.927792995396,292.374850784447,297.806693916269,samosa
104,cutlet_12.jpg,495.063288847461,492.452317012771,618.952132442846,597.395148804211,cutlet
105,6ce6d6772a556df7.jpg,15.0,0.0,696.0,440.0,Hamburger
106,0HPTO.jpg,127.421576568895,105.9880334456,264.972224590723,316.612457899898,cake_slice
107,1573012822.445001_0231_3.jpg,203.326618705036,296.886330935252,312.356834532374,413.28345323741,egg
108,1573012822.445001_0723_3.jpg,156.915107913669,170.912230215827,247.528057553957,280.679136690647,egg
109,7e08401cdf8b16d4.jpg,369.0,168.0,1023.0,681.0,Sandwich
110,1578976328.983514_0034_3.jpg,207.746762589928,344.771223021583,338.141007194245,477.375539568345,egg
111,0GQ1K.jpg,218.763791780355,251.598282422408,403.060133867667,434.014018268247,patties
112,0FU1S.jpg,298.016605559345,74.5555641413711,512.0,272.01595807043,Hamburger
113,4a9332504af442f6.jpg,506.0,12.0,1023.0,518.0,Hamburger
114,0APG6.jpg,65.0939418485675,143.06223620822,305.807533253752,201.628722395123,roll
115,0HUZL.jpg,262.285662517053,120.763986293486,449.805870566166,320.642258377387,fish_bun
116,0ARYM.jpg,209.629583049113,207.539086481071,426.164371589359,327.627251556105,patties
117,0D1O6.jpg,228.166673772169,104.913425669338,386.134954809004,255.090779011767,cup_cake
118,05c923c5607f1475.jpg,177.0,251.0,275.0,340.0,Sandwich
119,77274e8db38f5727.jpg,214.0,173.0,307.0,218.0,Hamburger
120,0HJBC.jpg,244.285875682128,127.748979472203,350.404054399727,332.731659809857,roll
121,1578976328.983514_0073_3.jpg,209.220143884892,5.89352517985612,329.30071942446,108.293525179856,egg
122,cutlet_12.jpg,470.390368419088,390.657750190849,585.355111313908,495.600623616092,cutlet
123,138c259de9e24ff8.jpg,228.0,19.0,997.0,716.0,Hamburger
124,660a42492352bde7.jpg,669.0,671.0,1023.0,1023.0,Doughnut
125,0G5GZ.jpg,13.7811007844475,142.524921661835,229.778585436562,290.28439684942,samosa
126,0CUU1.jpg,285.658530866303,146.017418251194,445.507396828104,280.61286291354,cup_cake
127,hamburger_108.jpg,143.116266424006,99.1482863536798,648.01133034446,495.164692424655,Hamburger
128,1573012822.445001_0712_3.jpg,122.290647482014,214.376978417266,239.424460431655,310.88345323741,egg
129,0B99L.jpg,250.733564972715,166.9724084456,402.522829979536,304.254383206855,cup_cake
130,77274e8db38f5727.jpg,387.0,373.0,487.0,428.0,Hamburger
131,d6c4cbd8ca3a5c36.jpg,0.0,0.0,1023.0,767.0,Sandwich
132,0C24X.jpg,71.0043059345157,46.6155967556276,292.64352404502,207.001761276432,fish_bun
133,0BSTY.jpg,231.659170361528,180.405090914904,428.850891030014,306.403620075887,samosa
134,23a489125cee316c.jpg,136.0,89.0,866.0,564.0,Hamburger
135,cutlet_155.jpg,195.914589347733,153.744884038199,303.090731006633,246.750018313669,cutlet
136,55713ead261be7d9.jpg,0.0,198.0,371.0,650.0,Hamburger
137,f1167edc32c35aab.jpg,405.0,34.0,1022.0,662.0,Doughnut
138,hamburger_136.jpg,111.107244190992,374.545938718205,875.489050747672,988.74478109862,Hamburger
139,ecfc2547a206e6f9.jpg,41.0,74.0,620.0,1023.0,Doughnut
140,1573012822.445001_0730_3.jpg,130.025899280576,232.057553956835,246.423021582734,338.141007194245,egg
141,1573012822.445001_0059_3.jpg,283.994244604317,255.631654676259,409.231654676259,352.874820143885,egg
142,1578976328.983514_0037_3.jpg,226.164028776978,21.3640287769784,317.513669064748,149.548201438849,egg
143,0EBL6.jpg,45.2135700886767,191.957188459243,277.598929911323,427.029025089529,fish_bun
144,0DGTE.jpg,208.286302012278,20.5561983074693,425.895698328786,183.897587504263,patties
145,0CGN1.jpg,91.4219815825375,80.7346014878922,247.241068383356,231.717910662517,Doughnut
146,samosa_119.jpg,502.652989240493,316.412401394499,995.04472802801,725.689370440266,samosa
147,sri%20lankan%20patis_132.jpg,434.452203085902,229.636728986711,543.922362392658,444.750600645682,patties
148,0HW2U.jpg,292.912197305593,100.077658701398,411.657081343793,282.493447838506,cake_slice
149,sri%20lankan%20patis_1.jpg,451.903448124361,723.826372732082,605.434949753962,976.108361732098,patties
150,1573012822.445001_0224_3.jpg,109.398561151079,215.85035971223,220.638848920863,321.93381294964,egg
151,0B542.jpg,109.690420361528,45.2723263770464,375.120161152797,244.075985355559,fish_bun
152,cutlet_167.jpg,1038.90248237034,249.19718035897,1697.40325011374,887.249491068383,cutlet
153,1578976328.983514_0036_3.jpg,390.446043165468,82.5093525179856,502.423021582734,196.696402877698,egg
154,0AYGG.jpg,213.659383526603,139.838391562926,348.254796214188,336.761417654331,cake_slice
155,cba55fe736fefd7a.jpg,574.0,536.0,1008.0,944.0,Hamburger
156,1573012822.445001_0043_3.jpg,300.201438848921,185.646043165468,399.654676258993,296.886330935252,egg
157,sri%20lankan%20patis_135.jpg,327.73790105964,601.898361752498,694.420244649875,783.538644689167,patties
158,0G02Y.jpg,248.852937414734,160.524719155014,456.790863744884,333.00033307043,samosa
159,1573012822.445001_0650_3.jpg,212.903597122302,43.4647482014389,315.303597122302,137.761151079137,egg
160,0AANR.jpg,144.884059515689,51.6889495225102,374.045553376535,273.627869734823,pastry
161,1573012822.445001_0777_3.jpg,321.197122302158,228.374100719424,420.65035971223,347.717985611511,egg
162,0H6JA.jpg,276.255648874488,142.793584264154,480.969709242838,337.836068063608,fish_bun
163,7ddab977ede4271a.jpg,785.0,693.0,958.0,876.0,Doughnut
164,0ASJN.jpg,390.970732435198,147.360688629775,511.327570770805,298.881323009038,cup_cake
165,1573012822.445001_0194_3.jpg,90.2446043165468,108.293525179856,205.905035971223,201.853237410072,egg
166,64ce14ecb16cfd48.jpg,324.0,114.0,648.0,292.0,Sandwich
167,samosa_121.png,158.25866279643,47.9429086786663,367.069674351546,210.472030983127,samosa
168,0CQVS.jpg,277.598929911323,149.509925498806,438.522403649386,303.98573126279,Doughnut
169,0AUWB.jpg,335.090787005457,171.539512811221,467.805657401091,303.717079318724,cup_cake
170,e01e3511cd7cd137.jpg,477.0,113.0,1023.0,611.0,Doughnut
171,1578976328.983514_0046_3.jpg,54.5151079136691,83.2460431654676,168.702158273381,198.906474820144,egg
172,1573012822.445001_0332_3.jpg,128.920863309353,93.5597122302158,220.270503597122,199.643165467626,egg
173,0B47U.jpg,223.062265518417,25.9292691635402,355.508462653479,121.569942125682,samosa
174,sri%20lankan%20rolls_191.jpg,803.614739075334,1810.13910586577,1469.39287690901,2680.87899384752,roll
175,1567668035.387374_0714_2.jpg,206.028776978417,7.45323741007194,311.971223021583,79.8561151079137,egg
176,ba7213c5acbf511c.jpg,133.0,355.0,192.0,416.0,Doughnut
177,0ECAM.jpg,128.496184345157,129.898205682981,392.582644099591,340.522630137278,Hamburger
178,sandwich_104.jpg,497.345469114219,130.213509282506,802.507473776224,474.006156869345,Sandwich
179,9f04af91ff951bfb.jpg,420.0,123.0,748.0,445.0,Sandwich
180,58164aead9f2faca.jpg,405.0,367.0,964.0,729.0,Sandwich
181,hamburger_128.jpg,25.865608006453,55.2840782935753,140.044444922781,146.240623677086,Hamburger
182,0B5SW.jpg,198.346116132333,47.421552587824,334.016179229195,161.867957558834,cup_cake
183,1573012822.445001_0239_3.jpg,231.689208633094,122.290647482014,344.402877697842,215.113669064748,egg
184,1578976328.983514_0032_3.jpg,36.0978417266187,152.494964028777,167.228776978417,259.315107913669,egg
185,08fb98370d7b5f73.jpg,259.0,0.0,568.0,171.0,Hamburger
186,bacead2a5284681e.jpg,537.0,624.0,855.0,788.0,Doughnut
187,0EI9B.jpg,156.31398657289,156.057308764282,318.485949488491,302.540676559302,samosa
188,0FCQB.jpg,43.0643332196453,71.5961800818554,219.838399556617,194.643729216405,patties
189,0DK5S.jpg,41.7210734993179,99.8090067573329,309.568703103684,238.434230580662,pastry
190,00H6R.jpg,72.0789350272851,211.300235014495,316.553696282401,418.432162879434,Hamburger
191,egg%20boiled_102.jpg,677.562571644539,646.161932379292,1008.85100257421,873.310711276482,egg
192,0D1XZ.jpg,274.106433321965,176.643921064973,450.61184771487,343.477822838506,patties
193,b0e22a52d88b8382.jpg,458.0,26.0,957.0,467.0,Hamburger
194,13f8da527a42ffc2.jpg,271.0,429.0,931.0,926.0,Hamburger
195,dfeb1c3fbf38596b.jpg,407.0,224.0,675.0,470.0,Hamburger
196,0APG6.jpg,65.0939418485675,92.8240135786153,298.553909447476,144.405495928547,roll
197,130a2f2ffaad7243.jpg,191.0,36.0,857.0,630.0,Doughnut
198,hamburger_10.jpg,41.6638535574085,6.57304517416546,260.985267768472,154.625407912389,Hamburger
199,0AJ3M.jpg,203.987785641201,11.4219735888472,394.73190228513,146.823384741644,fish_bun
200,0AV63.jpg,103.78005627558,111.62976690399,288.0764196794,295.92613030781,samosa
201,0ED23.jpg,11.6318639154161,63.8094224292292,265.509528478854,240.852140710266,Sandwich
202,samosa_130.jpg,526.539359233277,309.025392665056,891.583824936225,735.563384010554,samosa
203,0AWLL.jpg,87.9294849931787,9.00408744031378,280.554122612551,153.002422088165,cake_slice
204,0B0LT.jpg,118.641751918159,4.939656964103,469.980738491049,150.617058934814,hot_dog
205,0FBX0.jpg,259.599143076398,100.346310645464,427.507609993179,261.001164414222,samosa
206,0DW8D.jpg,349.598077251023,123.181864448329,501.656015518418,273.090565846692,cup_cake
207,sri%20lankan%20patis_124.jpg,254.930130018767,152.275297781618,300.0,297.935922994783,patties
208,1573012822.445001_0684_3.jpg,70.3539568345324,219.53381294964,192.644604316547,318.987050359712,egg
209,cutlet_139.jpg,168.392148490816,205.365029156777,295.47272867024,328.62717919135,cutlet
210,77274e8db38f5727.jpg,510.0,363.0,582.0,416.0,Hamburger
211,2f18843bea7a120c.jpg,31.0,49.0,740.0,927.0,Hamburger
212,5f11563d3bcbebeb.jpg,145.0,115.0,797.0,574.0,Sandwich
213,0F3PZ.jpg,249.121653308322,116.734185815996,420.522616814461,300.224582729366,patties
214,1573012822.445001_0322_3.jpg,286.204316546763,141.444604316547,395.971223021583,229.847482014388,egg
215,7d88344d275bbaff.jpg,316.0,243.0,786.0,715.0,Sandwich
216,sri%20lankan%20patis_100.jpg,836.005872697817,436.908393641286,1518.38596734311,1001.08094011127,patties
217,samosa_164.jpg,338.563572068212,283.758166075078,633.412828802198,461.296209546098,samosa
218,1d65d88864056aab.jpg,55.0,620.0,543.0,995.0,Doughnut
219,0APP5.jpg,273.031825545703,61.9288481625171,449.268566678035,219.897161174113,Doughnut
220,0BSWH.jpg,255.837930593452,86.9136281761596,373.776922748977,305.866316187756,roll
221,1578975387.887355_0097_3.jpg,258.578417266187,232.794244604317,385.289208633093,349.928057553957,egg
222,0ATNY.jpg,147.732605729877,102.226874253922,340.73249914734,231.449237401944,roll
223,477b449273dffd04.jpg,250.0,347.0,545.0,540.0,Doughnut
224,1578975387.887355_0034_3.jpg,221.007194244604,117.13381294964,337.404316546763,232.057553956835,egg
225,1573012822.445001_0076_3.jpg,210.325179856115,270.365467625899,317.882014388489,391.919424460432,egg
226,44cd75893ed017ed.jpg,162.0,510.0,236.0,553.0,Doughnut
227,0BMY6.jpg,320.04619287176,272.284610014495,512.0,453.894432661153,samosa
228,0HFRT.jpg,31.2435837312415,132.047431893759,279.748145463847,341.59723791354,Hamburger
229,0H13J.jpg,237.300882503411,74.2869121973056,443.35818127558,273.359217790757,fish_bun
230,sri%20lankan%20rolls_187.jpg,760.111112295362,427.505522307725,1494.87876236357,790.187885029417,roll
231,f9b8d16c3da54b46.jpg,209.0,284.0,719.0,541.0,Sandwich
232,1567668035.387374_0619_2.jpg,242.762589928058,13.3093525179856,331.669064748201,118.187050359712,egg
233,1573012822.445001_0659_3.jpg,310.515107913669,225.427338129496,415.125179856115,338.877697841727,egg
234,0AOWX.jpg,158.854045873124,234.135799475614,361.150174795362,305.328990983117,roll
235,0F8KH.jpg,209.36090978854,241.120792654331,410.582430934516,392.91007897766,patties
236,f458dce9f6aa83f5.jpg,0.0,187.0,82.0,475.0,Sandwich
237,1df7937364c332fc.jpg,0.0,0.0,762.0,768.0,Hamburger
238,08fb98370d7b5f73.jpg,0.0,81.0,387.0,461.0,Hamburger
239,07b61c264fb9ab31.jpg,17.0,253.0,136.0,483.0,Hamburger
240,938e973ab33467e1.jpg,406.0,726.0,573.0,840.0,Doughnut
241,12c7a9b4efea30ff.jpg,433.0,425.0,551.0,497.0,Doughnut
242,1573012822.445001_0003_3.jpg,190.06618705036,248.264748201439,287.309352517986,371.292086330935,egg
243,hamburger_110.jpg,166.149873200087,312.340097570484,416.438478727458,497.826541104388,Hamburger
244,1578976328.983514_0042_3.jpg,330.037410071942,341.087769784173,460.431654676259,483.269064748201,egg
245,7dcfc45eadd3ed22.jpg,80.0,406.0,303.0,595.0,Hamburger
246,94bedca1bbdc5ea4.jpg,529.0,579.0,987.0,989.0,Doughnut
247,sandwich_1.jpg,76.2332710597826,33.0532935273924,593.959048063859,369.699321033847,Sandwich
248,0C5M7.jpg,170.67477404502,58.9736554612892,313.3298303206,187.121410833049,cup_cake
249,0A0MS.jpg,151.600336800819,189.001995758015,334.016179229195,346.433015539734,Doughnut
250,0AOYI.jpg,234.882951057299,11.4219735888472,441.746269611187,193.031774918997,Doughnut
251,1573012822.445001_0307_3.jpg,296.517985611511,214.376978417266,415.125179856115,318.25035971223,egg
252,cc7c549c93f3142c.jpg,404.0,271.0,550.0,423.0,Hamburger
253,sri%20lankan%20patis_120.jpg,39.3373804897299,146.671802447893,419.412123736213,346.099850367069,patties
254,0HTVO.jpg,149.182490620737,115.65956738148,280.285406718963,308.552835628411,cake_slice
255,00KMT.jpg,70.7356539904502,118.077445536323,268.922237380628,252.404238254604,samosa
256,0E7A8.jpg,119.630606241473,54.9438549837995,378.881331002729,187.390084093622,Sandwich
257,34ef1596db45f864.jpg,204.0,0.0,599.0,342.0,Doughnut
258,0BZOQ.jpg,155.630179911323,39.63060357691,305.807533253752,169.658927886255,cup_cake
259,1573012822.445001_0325_3.jpg,151.389928057554,106.820143884892,261.156834532374,201.853237410072,egg
260,0CGIW.jpg,187.331322476126,122.586630286494,407.895911493861,190.882580682981,roll
261,3cdd7eb2bd141244.jpg,296.0,248.0,627.0,493.0,Doughnut
262,sri%20lankan%20patis_113.jpg,119.56578042122,371.435420001187,436.696401646776,543.168025731065,patties
263,0D73E.jpg,10.8259080832196,107.331303824181,217.689184004093,297.000738084072,pastry
264,e7b5e42f5e280b56.jpg,559.0,678.0,3510.0,2765.0,Sandwich
265,0AD5Y.jpg,98.4069747612551,172.076816699352,266.046832366985,330.851074884891,cup_cake
266,32d359e406a47767.jpg,427.0,474.0,1023.0,929.0,Doughnut
267,hamburger_173.jpg,237.579890758413,143.819286195513,768.90623430437,611.063492934993,Hamburger
268,1578976328.983514_0104_3.jpg,177.542446043166,33.1510791366906,291.729496402878,132.604316546763,egg
269,1573012822.445001_0851_3.jpg,296.14964028777,47.1482014388489,398.54964028777,150.284892086331,egg
270,0EOUQ.jpg,61.0641200545703,61.6601962184516,361.687478683492,229.031391221862,pastry
271,0C0BF.jpg,120.167867496589,68.3765374531037,307.150814290587,265.030964891712,pastry
272,0BR3P.jpg,181.152263813097,28.3471526475102,285.927204126876,123.181864448329,cutlet
273,0AWLL.jpg,264.972224590723,34.5261846649045,452.492390006821,210.494257865791,cake_slice
274,1573012822.445001_0015_3.jpg,342.561151079137,145.864748201439,462.641726618705,236.477697841727,egg
275,371062cfe98dfb8a.jpg,945.0,19.0,1023.0,92.0,Doughnut
276,0H9XK.jpg,185.45073755116,277.120366324181,366.523256309686,408.223303738915,patties
277,0AY36.jpg,241.599356241473,75.3615306318213,512.0,339.716652988574,Hamburger
278,1578976328.983514_0047_3.jpg,13.9971223021583,130.394244604317,137.024460431655,247.528057553957,egg
279,0BWUG.jpg,120.436583390177,106.25669604792,242.136660129604,221.240420894441,cup_cake
280,2b17582dc32bc649.jpg,23.0,343.0,539.0,827.0,Sandwich
281,0EZZ5.jpg,288.480218281037,3.36236730474079,512.0,182.285654523363,Hamburger
282,32cee8345dd3b32d.jpg,0.0,360.0,366.0,621.0,Sandwich
283,342e2344f14dd7ad.jpg,596.0,256.0,910.0,489.0,Hamburger
284,0BFEF.jpg,72.3475869713506,76.4361384080832,329.717705491132,250.25502270208,cake_slice
285,c0603fcb2d19d1a4.jpg,235.0,671.0,386.0,767.0,Hamburger
286,1573012822.445001_0364_3.jpg,340.719424460432,235.741007194245,465.220143884892,328.564028776978,egg
287,0D4EE.jpg,170.67477404502,136.614546917633,345.299646145975,350.194142756651,cake_slice
288,sri%20lankan%20patis_1.jpg,541.25372451751,643.297453309146,785.394049958461,855.94411088077,patties
289,1573012822.445001_1471_3.jpg,407.389928057554,102.4,512.0,206.273381294964,egg
290,0FSAS.jpg,230.584562585266,53.0632807170873,439.059750170532,184.972195280525,samosa
291,0275c326c788acd8.jpg,304.0,452.0,560.0,699.0,Doughnut
292,4a56bd632dc05dca.jpg,468.0,0.0,817.0,346.0,Hamburger
293,1578976328.983514_0019_3.jpg,341.824460431655,128.920863309353,465.588489208633,231.320863309352,egg
294,0B99L.jpg,101.093515518417,151.65914105133,236.226274727149,295.657478363745,cup_cake
295,af4462d176b72a53.jpg,66.0,146.0,501.0,540.0,Doughnut
296,0FYG6.jpg,218.495118519782,141.718944513131,386.67221606412,308.284183684345,patties
297,0G28J.jpg,311.717918656207,128.286283360334,510.521550989086,295.657478363745,samosa
298,1573012822.445001_0821_3.jpg,112.713669064748,103.873381294964,218.060431654676,207.010071942446,egg
299,sri%20lankan%20rolls_139.jpg,206.333281827298,328.300173214762,1736.90851912512,1220.0,roll
300,0BG7W.jpg,105.1241473397,139.569739618861,310.106006991814,337.56743743605,Doughnut
301,9c01f49e42001688.jpg,93.0,27.0,777.0,467.0,Sandwich
302,095867af8971e523.jpg,395.0,256.0,815.0,713.0,Doughnut
303,egg%20boiled_102.jpg,361.611713807276,570.445753932812,701.080053910644,795.548079413899,egg
304,samosa_117.jpg,433.842608680023,964.806492949898,821.761392230637,1371.87955161559,samosa
305,0GJRR.jpg,151.063075545703,210.225627238233,343.41906122101,449.058655034959,pastry
306,1cf146801835437d.jpg,0.0,2.0,965.0,766.0,Sandwich
307,1573012822.445001_0780_3.jpg,336.29928057554,190.802877697842,432.805755395684,313.093525179856,egg
308,00KOP.jpg,180.346329297408,255.359430955832,425.089763813097,495.267087845327,Hamburger
309,3c4eba7663755f69.jpg,486.0,230.0,1023.0,681.0,Doughnut
310,sri%20lankan%20patis_117.jpg,1023.12134646936,465.781682762129,1917.57879918742,1053.60742124716,patties
